#Precinct,Precinct ID,Precinct Reporting,Registered Voters,Ballots Cast,Turnout Percentage,Contest Title,Contest ID,Contest Party,Choice Name,Choice ID,Choice Party,Total Votes,Total Overvotes,Total Undervotes,Total Invalid Votes,Absentee Mail In Votes,Absentee Mail In Overvotes,Absentee Mail In Undervotes,Absentee Mail In Invalid Votes,Absentee Walk In Votes,Absentee Walk In Overvotes,Absentee Walk In Undervotes,Absentee Walk In Invalid Votes,Early Voting Votes,Early Voting Overvotes,Early Voting Undervotes,Early Voting Invalid Votes,Election Day Voting Votes,Election Day Voting Overvotes,Election Day Voting Undervotes,Election Day Voting Invalid Votes
C198-MT. RUSHMORE - DEM,555,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 7,6,,Joseph HALE,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C198-MT. RUSHMORE - NP,556,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 7,6,,Frank CANNAVO,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C198-MT. RUSHMORE - NP,556,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 7,6,,William Matthew HOUSH,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C198-MT. RUSHMORE - NP,556,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 7,6,,Heather A. HADI,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C198-MT. RUSHMORE - NP,556,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 7,6,,Joseph HALE,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C199-WOODFIELD - REP,557,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ryan L. BINKLEY,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C199-WOODFIELD - REP,557,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Vivek RAMASWAMY,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C199-WOODFIELD - REP,557,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ron DeSANTIS,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C199-WOODFIELD - REP,557,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Donald J. TRUMP,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C199-WOODFIELD - REP,557,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Chris CHRISTIE,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C199-WOODFIELD - REP,557,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Nikki R. HALEY,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C199-WOODFIELD - REP,557,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,"""UNCOMMITTED""",6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C199-WOODFIELD - DEM,558,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Joseph R. BIDEN JR.,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C199-WOODFIELD - DEM,558,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Marianne WILLIAMSON,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C199-WOODFIELD - DEM,558,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Dean PHILLIPS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C199-WOODFIELD - DEM,558,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,"""UNCOMMITTED""",4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C199-WOODFIELD - DEM,558,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Randy CRAVENS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C199-WOODFIELD - DEM,558,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Jonathan RICHARDSON,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C199-WOODFIELD - DEM,558,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Todd KELLY,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C199-WOODFIELD - DEM,558,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Don B. PRATT,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C199-WOODFIELD - DEM,558,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Shauna RUDD,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C199-WOODFIELD - DEM,558,Not Reporting,0,0,0,STATE REPRESENTATIVE 93rd Representative District,7,,Sarah RITTER,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C199-WOODFIELD - DEM,558,Not Reporting,0,0,0,STATE REPRESENTATIVE 93rd Representative District,7,,Adrielle CAMUEL,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C200-DEER CROSSING - REP,559,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ryan L. BINKLEY,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C200-DEER CROSSING - REP,559,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Vivek RAMASWAMY,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C200-DEER CROSSING - REP,559,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ron DeSANTIS,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C200-DEER CROSSING - REP,559,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Donald J. TRUMP,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C200-DEER CROSSING - REP,559,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Chris CHRISTIE,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C200-DEER CROSSING - REP,559,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Nikki R. HALEY,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C200-DEER CROSSING - REP,559,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,"""UNCOMMITTED""",6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C200-DEER CROSSING - DEM,560,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Joseph R. BIDEN JR.,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C200-DEER CROSSING - DEM,560,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Marianne WILLIAMSON,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C200-DEER CROSSING - DEM,560,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Dean PHILLIPS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C200-DEER CROSSING - DEM,560,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,"""UNCOMMITTED""",4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C200-DEER CROSSING - DEM,560,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Randy CRAVENS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C200-DEER CROSSING - DEM,560,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Jonathan RICHARDSON,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C200-DEER CROSSING - DEM,560,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Todd KELLY,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C200-DEER CROSSING - DEM,560,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Don B. PRATT,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C200-DEER CROSSING - DEM,560,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Shauna RUDD,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C201-TELLURIDE - REP,561,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ryan L. BINKLEY,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C201-TELLURIDE - REP,561,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Vivek RAMASWAMY,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C201-TELLURIDE - REP,561,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ron DeSANTIS,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C201-TELLURIDE - REP,561,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Donald J. TRUMP,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C201-TELLURIDE - REP,561,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Chris CHRISTIE,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C201-TELLURIDE - REP,561,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Nikki R. HALEY,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C201-TELLURIDE - REP,561,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,"""UNCOMMITTED""",6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C201-TELLURIDE - DEM,562,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Joseph R. BIDEN JR.,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C201-TELLURIDE - DEM,562,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Marianne WILLIAMSON,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C201-TELLURIDE - DEM,562,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Dean PHILLIPS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C201-TELLURIDE - DEM,562,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,"""UNCOMMITTED""",4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C201-TELLURIDE - DEM,562,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Randy CRAVENS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C201-TELLURIDE - DEM,562,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Jonathan RICHARDSON,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C201-TELLURIDE - DEM,562,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Todd KELLY,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C201-TELLURIDE - DEM,562,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Don B. PRATT,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C201-TELLURIDE - DEM,562,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Shauna RUDD,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C203-GINGERMILL - REP,563,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ryan L. BINKLEY,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C203-GINGERMILL - REP,563,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Vivek RAMASWAMY,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C203-GINGERMILL - REP,563,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ron DeSANTIS,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C203-GINGERMILL - REP,563,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Donald J. TRUMP,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C203-GINGERMILL - REP,563,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Chris CHRISTIE,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C203-GINGERMILL - REP,563,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Nikki R. HALEY,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C203-GINGERMILL - REP,563,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,"""UNCOMMITTED""",6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C203-GINGERMILL - REP,563,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 7,6,,Frank CANNAVO,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C203-GINGERMILL - REP,563,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 7,6,,William Matthew HOUSH,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C203-GINGERMILL - REP,563,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 7,6,,Heather A. HADI,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C203-GINGERMILL - REP,563,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 7,6,,Joseph HALE,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C203-GINGERMILL - DEM,564,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Joseph R. BIDEN JR.,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C203-GINGERMILL - DEM,564,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Marianne WILLIAMSON,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C203-GINGERMILL - DEM,564,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Dean PHILLIPS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C203-GINGERMILL - DEM,564,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,"""UNCOMMITTED""",4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C203-GINGERMILL - DEM,564,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Randy CRAVENS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C203-GINGERMILL - DEM,564,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Jonathan RICHARDSON,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C203-GINGERMILL - DEM,564,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Todd KELLY,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C203-GINGERMILL - DEM,564,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Don B. PRATT,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C203-GINGERMILL - DEM,564,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Shauna RUDD,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C203-GINGERMILL - DEM,564,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 7,6,,Frank CANNAVO,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C203-GINGERMILL - DEM,564,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 7,6,,William Matthew HOUSH,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C203-GINGERMILL - DEM,564,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 7,6,,Heather A. HADI,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C203-GINGERMILL - DEM,564,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 7,6,,Joseph HALE,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C203-GINGERMILL - NP,565,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 7,6,,Frank CANNAVO,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C203-GINGERMILL - NP,565,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 7,6,,William Matthew HOUSH,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C203-GINGERMILL - NP,565,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 7,6,,Heather A. HADI,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C203-GINGERMILL - NP,565,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 7,6,,Joseph HALE,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C205-CRYSTAL FALLS - REP,566,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ryan L. BINKLEY,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C205-CRYSTAL FALLS - REP,566,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Vivek RAMASWAMY,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C205-CRYSTAL FALLS - REP,566,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ron DeSANTIS,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C205-CRYSTAL FALLS - REP,566,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Donald J. TRUMP,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C205-CRYSTAL FALLS - REP,566,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Chris CHRISTIE,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C205-CRYSTAL FALLS - REP,566,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Nikki R. HALEY,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C205-CRYSTAL FALLS - REP,566,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,"""UNCOMMITTED""",6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C205-CRYSTAL FALLS - REP,566,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 7,6,,Frank CANNAVO,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C205-CRYSTAL FALLS - REP,566,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 7,6,,William Matthew HOUSH,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C205-CRYSTAL FALLS - REP,566,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 7,6,,Heather A. HADI,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C205-CRYSTAL FALLS - REP,566,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 7,6,,Joseph HALE,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C205-CRYSTAL FALLS - DEM,567,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Joseph R. BIDEN JR.,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C205-CRYSTAL FALLS - DEM,567,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Marianne WILLIAMSON,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C205-CRYSTAL FALLS - DEM,567,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Dean PHILLIPS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C205-CRYSTAL FALLS - DEM,567,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,"""UNCOMMITTED""",4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C205-CRYSTAL FALLS - DEM,567,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Randy CRAVENS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C205-CRYSTAL FALLS - DEM,567,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Jonathan RICHARDSON,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C205-CRYSTAL FALLS - DEM,567,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Todd KELLY,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C205-CRYSTAL FALLS - DEM,567,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Don B. PRATT,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C205-CRYSTAL FALLS - DEM,567,Not Reporting,0,0,0,UNITED STATES REPRESENTATIVE in CONGRESS 6th Congressional District,5,,Shauna RUDD,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C205-CRYSTAL FALLS - DEM,567,Not Reporting,0,0,0,STATE REPRESENTATIVE 76th Representative District,10,,Joshua Daniel BUCKMAN,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C205-CRYSTAL FALLS - DEM,567,Not Reporting,0,0,0,STATE REPRESENTATIVE 76th Representative District,10,,Anne Gay DONWORTH,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C205-CRYSTAL FALLS - DEM,567,Not Reporting,0,0,0,STATE REPRESENTATIVE 76th Representative District,10,,"James ""Jamie"" PALUMBO",3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C205-CRYSTAL FALLS - DEM,567,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 7,6,,Frank CANNAVO,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C205-CRYSTAL FALLS - DEM,567,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 7,6,,William Matthew HOUSH,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C205-CRYSTAL FALLS - DEM,567,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 7,6,,Heather A. HADI,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C205-CRYSTAL FALLS - DEM,567,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 7,6,,Joseph HALE,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C205-CRYSTAL FALLS - NP,568,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 7,6,,Frank CANNAVO,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C205-CRYSTAL FALLS - NP,568,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 7,6,,William Matthew HOUSH,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C205-CRYSTAL FALLS - NP,568,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 7,6,,Heather A. HADI,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C205-CRYSTAL FALLS - NP,568,Not Reporting,0,0,0,URBAN COUNTY COUNCIL District 7,6,,Joseph HALE,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C207-NORTH POINTE - REP,569,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ryan L. BINKLEY,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C207-NORTH POINTE - REP,569,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Vivek RAMASWAMY,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C207-NORTH POINTE - REP,569,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Ron DeSANTIS,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C207-NORTH POINTE - REP,569,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Donald J. TRUMP,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C207-NORTH POINTE - REP,569,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Chris CHRISTIE,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C207-NORTH POINTE - REP,569,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,Nikki R. HALEY,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C207-NORTH POINTE - REP,569,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,2,,"""UNCOMMITTED""",6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C207-NORTH POINTE - DEM,570,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Joseph R. BIDEN JR.,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C207-NORTH POINTE - DEM,570,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Marianne WILLIAMSON,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C207-NORTH POINTE - DEM,570,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,Dean PHILLIPS,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C207-NORTH POINTE - DEM,570,Not Reporting,0,0,0,PRESIDENT of the UNITED STATES,4,,"""UNCOMMITTED""",4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
